iteration,train_loss,val_loss,acc,val_acc
0,2.316171407699585,2.302771658837041,0.11328125,0.1
100,2.265655038356781,2.2328003207339515,0.134296875,0.1455
200,2.1956581473350525,2.12395621553252,0.16311359345500315,0.1809
300,2.08052295923233,2.00303723691385,0.1966796875,0.2301
400,1.9903942096233367,1.9560250058958801,0.2342668344870988,0.2562
500,1.9448811960220338,1.920723151557053,0.2534375,0.2626
600,1.9107010960578918,1.8854746924170964,0.2722624292007552,0.2884
700,1.8721141016483307,1.8384691280654715,0.287109375,0.3025
800,1.838939175605774,1.789002009584934,0.30534140969163,0.3353
900,1.8075723731517792,1.759072569352162,0.3192578125,0.3459
1000,1.7741481959819794,1.7547722240037555,0.33244178728760226,0.3495
1100,1.7576988923549652,1.6824322622033614,0.3437109375,0.3797
1200,1.71197451710701,1.6637570842911926,0.361941472624292,0.3834
1300,1.6895068955421448,1.6386113574233236,0.3753515625,0.3934
1400,1.6727965700626373,1.617779215679893,0.3797592825676526,0.4044
1500,1.6357278645038604,1.5766415052776095,0.391953125,0.4248
1600,1.6211649203300476,1.5569609207443045,0.40095972309628697,0.433
1700,1.598765377998352,1.5409910558145257,0.411484375,0.4363
1800,1.5727987158298493,1.4806405185144158,0.4215308370044053,0.4631
1900,1.5392118895053863,1.4800801594046098,0.4337109375,0.4633
2000,1.5379254531860351,1.4429918723770334,0.43667400881057267,0.4731
2100,1.5067910003662108,1.411774439147756,0.4508984375,0.4796
2200,1.4751306450366974,1.4119464687154264,0.46416771554436753,0.4847
2300,1.4632295608520507,1.4072028519232063,0.4648828125,0.4816
2400,1.4413759195804596,1.3594135423249836,0.4749056010069226,0.5076
2500,1.4389363181591035,1.3455485180963445,0.474453125,0.506
2600,1.4156556618213654,1.3275561589228957,0.4845814977973568,0.5223
2700,1.4100055170059205,1.302942177917384,0.4908203125,0.5262
2800,1.3732353961467743,1.3244954498508308,0.5017306482064191,0.5228
2900,1.3712894201278687,1.3375071815297574,0.500546875,0.5181
3000,1.3659440386295318,1.2648977554297145,0.50995122718691,0.5407
3100,1.3243122541904448,1.2731076916561852,0.521015625,0.5334
3200,1.334988180398941,1.2486630995062333,0.5188797986154814,0.5453
3300,1.3050378203392028,1.227848461911648,0.536953125,0.5558
3400,1.3019798016548156,1.2101046873044363,0.5299323473882945,0.5612
3500,1.2860852420330047,1.2120542601694035,0.53828125,0.565
3600,1.2673715651035309,1.2144768585132648,0.5464915040906231,0.5631
3700,1.2595930671691895,1.179789333403865,0.5462890625,0.5801
3800,1.2519594407081605,1.1603123696544502,0.5515654499685336,0.5799
3900,1.2385711240768433,1.151160335993465,0.555,0.5854
4000,1.2195262002944947,1.1292194271389442,0.5607693517935809,0.5941
4100,1.2112458479404449,1.1483561343784574,0.568203125,0.5858
4200,1.2024855411052704,1.132594817801367,0.5716645689112649,0.5918
4300,1.187591668367386,1.108099462865274,0.5734375,0.5999
4400,1.1710391879081725,1.1026605722270435,0.5801211453744494,0.6021
4500,1.1559692013263703,1.0889805804325055,0.58703125,0.607
4600,1.1495532429218291,1.1010774977599518,0.5906230333543109,0.6016
4700,1.13896271109581,1.070720668834976,0.59265625,0.6163
4800,1.11797476708889,1.0598309258871441,0.6031702328508496,0.6212
4900,1.1184864109754562,1.0606287378299086,0.5994336060415355,0.6204
5000,1.0975060832500458,1.0386796850192397,0.6094921875,0.629
5100,1.107076655626297,1.037438465070121,0.6066315292636879,0.63
5200,1.0757855403423309,1.0305509876601304,0.61796875,0.6339
5300,1.0809330946207047,1.0282623390608197,0.6168974197608559,0.6333
5400,1.0596781122684478,1.0294532602346396,0.6229296875,0.6324
5500,1.0572327452898025,1.026566121397139,0.6242526746381372,0.6409
5600,1.0474775743484497,0.9835243225097656,0.630390625,0.6487
