iteration,train_loss,val_loss,acc,val_acc
0,2.3022148609161377,2.3027271270751952,0.099609375,0.1051
100,2.2902222943305968,2.242061084508896,0.11490671056757604,0.1649
200,2.1745585775375367,2.3847932517528534,0.16521636876763876,0.1065
300,2.226832058429718,2.0378381073474885,0.14481420507996237,0.1989
400,2.2442650306224823,2.18972105383873,0.13930699278770775,0.177
500,2.0420994079113006,1.898584285378456,0.2075101912825337,0.2348
600,1.89963534116745,1.830833849310875,0.25007839448102853,0.2783
700,1.7789778876304627,1.6179431945085525,0.29946691752900595,0.3538
800,1.6588278770446778,1.5797987401485443,0.342505487613672,0.372
900,1.5439391553401947,1.5749463617801667,0.3991846973973032,0.3957
1000,1.413557116985321,1.303428292274475,0.4756585136406397,0.5283
1100,1.244139440059662,1.1454263582825661,0.5518579492003763,0.5967
1200,1.1157308214902877,1.0946695610880852,0.6057933521480088,0.6121
1300,1.0067871344089507,0.9055975824594498,0.6472640326121041,0.6889
1400,0.960492005944252,0.8830104410648346,0.6665882721856381,0.7002
1500,0.8258989316225052,0.7564156949520111,0.7188773910316714,0.7419
1600,0.7706732267141342,0.733028419315815,0.7410238319222326,0.7586
1700,0.7032878452539444,0.6595478951931,0.7654241141423643,0.781
1800,0.6385139322280884,0.6425859026610852,0.7862378488554406,0.7894
1900,0.6038577222824096,0.6225652046501636,0.8000352775164629,0.7987
2000,0.5752571332454681,0.6295365326106548,0.8079923173408592,0.7958
2100,0.5338855096697808,0.56497568115592,0.8235928190655378,0.8173
2200,0.5117696487903595,0.5819690130650997,0.8295312010034493,0.8091
2300,0.48611275941133497,0.5460127957165242,0.8403888366259016,0.8203
2400,0.45880902379751204,0.5490975141525268,0.847914706804641,0.821
2500,0.4458383709192276,0.5516997970640659,0.8506781122608968,0.8233
2600,0.4239518237113953,0.49200093522667887,0.8595562872373785,0.841
2700,0.41123356312513354,0.4921662904322147,0.864455942301662,0.8408
2800,0.4015890222787857,0.48225859105587005,0.8676113201630605,0.8482
2900,0.3721886231005192,0.48869684264063834,0.8792920978363123,0.8448
3000,0.35551094383001325,0.4701634384691715,0.8821926936343681,0.8516
3100,0.3403539347648621,0.4556585974991322,0.8889542176230794,0.856
3200,0.32062159582972527,0.5043934397399426,0.8949905926622765,0.8461
3300,0.3184125140309334,0.4560431964695454,0.8940498588899342,0.8582
3400,0.30670600205659865,0.4614416241645813,0.8994002822201317,0.8562
3500,0.2926661506295204,0.4299811191856861,0.9037119786767012,0.868
3600,0.2743163360655308,0.49434288367629053,0.9099051426779555,0.8561
3700,0.2761718839406967,0.48985202684998513,0.908513640639699,0.861
3800,0.27081447452306745,0.4640560045838356,0.9110810598933835,0.8589
3900,0.25727766290307047,0.4666597433388233,0.915392756349953,0.8538
4000,0.2552422808110714,0.4610763877630234,0.916274694261524,0.8554
4100,0.24710150167346,0.46847261786460875,0.9182149576669802,0.8614
4200,0.22652246549725533,0.47080132737755775,0.9253880526810913,0.8664
4300,0.22875402644276618,0.4432712092995644,0.9254860457823769,0.8691
4400,0.22545579582452774,0.49353938475251197,0.9261132016306052,0.863
4500,0.2084130358695984,0.4254716817289591,0.9306012856694889,0.8761
4600,0.20146337196230887,0.43684020414948466,0.9336194731890874,0.8757
4700,0.20274103224277495,0.42734686136245725,0.933403888366259,0.8755
4800,0.19229593463242053,0.459918937087059,0.9362260896832862,0.8758
4900,0.18365819081664086,0.4821279481053352,0.9395846444304594,0.8724
5000,0.18385806120932102,0.43643215522170065,0.9404005957980558,0.8692
5100,0.18771528244018554,0.45198691114783285,0.9389111006585137,0.8719
5200,0.17022833950817584,0.515108048170805,0.9428308247099404,0.8736
5300,0.16968124106526375,0.44197280406951905,0.9437127626215115,0.878
5400,0.16553831085562706,0.46299450695514677,0.9453198494825964,0.8749
5500,0.1573979028314352,0.49722259044647216,0.9485732204452807,0.8812
5600,0.15756600081920624,0.5450056597590447,0.9487496080275949,0.8729
5700,0.14739118613302707,0.47803952991962434,0.9505134838507369,0.8747
5800,0.15289610058069228,0.5478695690631866,0.9498275321417372,0.8626
5900,0.15078649118542672,0.4327494166791439,0.9517677955471935,0.8827
6000,0.13636131949722766,0.49821259528398515,0.9551975540921919,0.8759
6100,0.1388079744577408,0.5149801962077618,0.9550211665098777,0.8757
6200,0.12835580199956895,0.4903552524745464,0.9569026340545626,0.8785
6300,0.13450847148895265,0.5300240628421307,0.955217152712449,0.8734
6400,0.13285991787910462,0.4898920841515064,0.9576865788648479,0.8778
6500,0.1234701019525528,0.4871522545814514,0.9595680464095327,0.8776
6600,0.12913908034563065,0.47318517714738845,0.9573730009407337,0.8804
6700,0.12372331012040377,0.47510466203093527,0.9597248353715898,0.8805
6800,0.12040189146995545,0.5339322797954082,0.961214330511132,0.8709
6900,0.11590325802564622,0.44632635116577146,0.9619198808403888,0.8854
7000,0.11111912924796342,0.4792978033423424,0.963252587017874,0.8829
7100,0.1111332992464304,0.5046748749911785,0.9639385387268736,0.877
7200,0.10741380322724581,0.4955986462533474,0.9652124490435874,0.8838
7300,0.10790140144526958,0.5282777644693851,0.9650360614612731,0.8693
7400,0.08783508807420731,0.4611783169209957,0.9702296958294137,0.8938
7500,0.04509775096550584,0.48620774447917936,0.9850854499843211,0.8966
7600,0.037923256810754535,0.4970980308949947,0.9877900595798056,0.8975
7700,0.032207761341705915,0.5225213915109634,0.9893775478206335,0.8998
7800,0.03053128528408706,0.5225405305624008,0.9899459078080903,0.8976
7900,0.0280635026935488,0.5288818642497063,0.9909650360614612,0.8997
8000,0.02525593414437026,0.5360103063285351,0.9914746001881467,0.9002
8100,0.023138317512348294,0.556008792668581,0.9924545312010035,0.8998
8200,0.02179158271290362,0.5636341206729412,0.9929640953276889,0.8998
8300,0.023523559526074676,0.5567146152257919,0.9928661022264033,0.9002
8400,0.02098767295014113,0.5624592706561089,0.9931600815302603,0.901
8500,0.019644057324621825,0.5682270988821984,0.9934932580746315,0.9009
8600,0.018871453334577383,0.5687732793390751,0.9935912511759172,0.9003
8700,0.016252605130430312,0.5982455879449844,0.9950415490749451,0.9
8800,0.0161444993596524,0.5959548026323318,0.9948259642521167,0.9006
8900,0.013955579206813127,0.6222511745989323,0.9955119159611163,0.8995
9000,0.01663909022929147,0.6177501283586025,0.9950415490749451,0.9011
9100,0.01522495412034914,0.5975821033120156,0.9954335214800878,0.9002
9200,0.013618795541115105,0.6211473688483238,0.9955903104421449,0.9024
9300,0.012659038079436868,0.6357476055622101,0.9958058952649733,0.9026
9400,0.012468307785457,0.6348756946623325,0.996060677328316,0.9004
9500,0.012752883653156459,0.636026530712843,0.9959626842270304,0.8994
9600,0.013534441308584064,0.6268967978656292,0.9956491063029163,0.9001
9700,0.013328023392241449,0.6439599864184856,0.9958058952649733,0.9
9800,0.011175203726161272,0.643593530356884,0.9962043738200126,0.8996
9900,0.011117465592687949,0.6420383632183075,0.9968250235183443,0.9
10000,0.010941953851142898,0.6583929732441902,0.9967858262778301,0.9003
10100,0.009549559496808796,0.664755292981863,0.9967858262778301,0.9001
10200,0.011944486894644796,0.651555085927248,0.9961782690498588,0.8999
10300,0.010992739979992621,0.6590306900441647,0.9963350580119159,0.9011
10400,0.009335741908289492,0.6689561143517494,0.9969426152398871,0.8998
10500,0.00947134664398618,0.6741366691887378,0.9968446221386015,0.9
10600,0.009779823487624526,0.6809854917228222,0.9970014111006585,0.902
10700,0.009630093777668663,0.6738114662468433,0.9970210097209157,0.901
10800,0.008539609235012903,0.6830137111246586,0.9972757917842584,0.9006
