iteration,train_loss,val_loss,acc,val_acc
0,2.3471174240112305,2.303380742857728,0.09765625,0.1
100,2.088482128381729,1.7076180086860173,0.2808984375,0.3889
200,1.4990191400051116,1.5933236653291727,0.4521318439269981,0.4494
300,1.2443858814239501,1.3738385227662098,0.5482421875,0.5435
400,1.0719117939472198,1.040087013304988,0.6157567652611705,0.628
500,0.9283510571718216,0.9335129034670093,0.670546875,0.6843
600,0.8292544615268708,1.0251970298682587,0.7088184392699811,0.6544
700,0.7208022201061248,0.8161862469926665,0.74625,0.7302
800,0.6743252873420715,0.7371729027621353,0.7636091881686595,0.7623
900,0.5974811688065529,0.6667381268513354,0.7897265625,0.7672
1000,0.578924508690834,0.6166333341145818,0.8008574575204531,0.795
1100,0.5235658189654351,0.6384738302683528,0.8190625,0.7842
1200,0.5029649540781975,0.5928129334993,0.8272105097545627,0.801
1300,0.47297017991542817,0.6387423175045207,0.8349609375,0.7888
1400,0.44915697306394575,0.6401346269287641,0.8452249842668345,0.7964
1500,0.4200927028059959,0.49873948323575756,0.855546875,0.8359
1600,0.4232955539226532,0.5294387581982191,0.8524622404027691,0.827
1700,0.3891525253653526,0.49416345131548145,0.86328125,0.8385
1800,0.3891636416316032,0.48561514102959935,0.8651667715544368,0.8416
1900,0.35433920204639435,0.5128401761190801,0.8769921875,0.8375
2000,0.350956424176693,0.485150115399421,0.8780679672750157,0.843
2100,0.3305347354710102,0.49169744192799436,0.8853125,0.8436
2200,0.31796188697218897,0.42963464690160147,0.88931718061674,0.8598
2300,0.3067139734327793,0.4503865932361989,0.892734375,0.8534
2400,0.3027167983353138,0.4537062243193011,0.8966331025802391,0.8527
2500,0.2823087929189205,0.46264082457445843,0.9001953125,0.8527
2600,0.2762387518584728,0.429135701135744,0.9021003775959723,0.8644
2700,0.271183377802372,0.42890791047977495,0.9044140625,0.8643
2800,0.2551391451060772,0.4351245776007447,0.9092983008181246,0.8641
2900,0.26032563149929044,0.5891327986234351,0.90875,0.8328
