iteration,train_loss,val_loss,acc,val_acc
0,2.7721025943756104,43.58643123771571,0.1484375,0.1
100,3.541816074848175,2.361792475362367,0.1447265625,0.1845
200,2.128525516986847,2.309180096734928,0.23595814977973567,0.2311
300,1.889834862947464,1.7199730601491807,0.2994921875,0.3594
400,1.7743888533115386,1.7763590012924582,0.3401117054751416,0.371
500,1.6731213343143463,1.5617279583894754,0.3796875,0.4217
600,1.6096414971351622,1.5013924822022644,0.4064663310258024,0.4448
700,1.5415613377094268,1.4822854588303385,0.4322265625,0.4673
800,1.4976499557495118,1.4846001033541523,0.45028319697923225,0.4508
900,1.4332210206985474,1.5557443582558934,0.474765625,0.4519
1000,1.3858650994300843,1.4424409670165823,0.49374606670862176,0.5162
1100,1.3348688971996308,1.4799173164971267,0.5114453125,0.5108
1200,1.3185331118106842,1.4216149200367023,0.5207677784770296,0.5288
1300,1.2469853508472442,1.2995733362209947,0.547578125,0.543
1400,1.2008834326267241,1.2294120984741403,0.5672986154814349,0.5582
1500,1.1676502418518067,1.2345910487295706,0.58109375,0.5615
1600,1.128845447897911,1.1208312654797035,0.5934156702328508,0.6148
1700,1.0733215945959091,1.1311094406284863,0.6187109375,0.6069
1800,1.0565679931640626,1.0075407888315902,0.6225220264317181,0.647
1900,1.0264907264709473,0.9917169582994678,0.635546875,0.6493
2000,0.976785968542099,1.0133748062049286,0.6532410320956576,0.6512
2100,0.9537800943851471,1.0819317528718635,0.6583203125,0.6648
2200,0.9431354171037674,0.9452965365180487,0.666810887350535,0.6746
2300,0.9258493781089783,1.0689692399169826,0.671953125,0.6774
2400,0.9124133801460266,0.993116639837434,0.6740874764002517,0.6664
2500,0.8664632523059845,0.9721449553212033,0.6949609375,0.6907
2600,0.8678716444969177,1.0330543208725844,0.693714600377596,0.6853
2700,0.846743506193161,0.8770486305031595,0.70140625,0.7013
2800,0.8166840720176697,0.9613706356362451,0.7119257394587791,0.7131
2900,0.826421063542366,0.8153290145004852,0.7054296875,0.7165
