iteration,train_loss,val_loss,acc,val_acc
0,2.596311092376709,21387180.93670886,0.08203125,0.1
100,8.058880519866943,27.242718195613428,0.1013671875,0.1014
200,3.108317596912384,5.507977542997915,0.10722152297042165,0.1003
300,2.6151517391204835,2.510789738425726,0.1145703125,0.1056
400,2.4342188739776613,2.844182533553884,0.14962240402769036,0.1894
500,2.2546987032890318,12.000691676441628,0.1715234375,0.1409
600,2.1809732341766357,2.093158678163456,0.18144273127753305,0.1967
700,2.0986915373802186,2.127164804482762,0.1962890625,0.1803
800,2.0412063753604888,2.1476704425449613,0.20814977973568283,0.1999
900,1.999380966424942,2.0411529586284973,0.221484375,0.2108
1000,1.9712588310241699,1.9821108474007136,0.22895689112649464,0.2453
1100,1.9338501608371734,1.9033789393268055,0.245703125,0.2613
1200,1.8899873960018159,1.8163297447977187,0.2626258653241032,0.2912
1300,1.846699479818344,1.809093173546127,0.2777734375,0.2921
1400,1.8138705289363861,1.797032641459115,0.29468219005663937,0.3043
1500,1.8025276792049407,1.755588822726962,0.2980859375,0.3306
1600,1.7778920722007752,1.772017460835131,0.3143486469477659,0.3247
1700,1.749778620004654,1.7103205360943758,0.3301953125,0.3534
1800,1.7284335386753082,1.70120402378372,0.3419603524229075,0.3618
1900,1.707974145412445,1.629896464227121,0.3568359375,0.4016
2000,1.678630701303482,1.6221065128905863,0.3657174323473883,0.4029
2100,1.6641740596294403,1.612940312940863,0.3760546875,0.4065
2200,1.6416643607616423,1.5778873917422718,0.381057268722467,0.4151
2300,1.6274567139148712,1.5579132762136338,0.3909765625,0.4187
2400,1.605634458065033,1.6319344209719309,0.4036343612334802,0.4026
2500,1.593933619260788,1.5119252235074587,0.40359375,0.4425
2600,1.5786551082134246,1.5100645083415358,0.4178335431088735,0.4501
2700,1.5574615919589996,1.492099997363513,0.4246875,0.4449
2800,1.5481445181369782,1.4804705909535856,0.42802076777847703,0.4656
2900,1.522467051744461,1.4784901836250401,0.441875,0.4549
3000,1.5222955453395843,1.4472130989726586,0.4397813089993707,0.4682
3100,1.5056407916545869,1.4452236181573024,0.4426171875,0.4652
