iteration,train_loss,val_loss,acc,val_acc
0,2.331385850906372,2.3026087072831167,0.08984375,0.1
100,2.165552486181259,2.0344158531744267,0.191171875,0.2492
200,1.9196701276302337,1.9580395040632803,0.2807976714915041,0.2867
300,1.7929004800319672,1.7319066403787347,0.331796875,0.3559
400,1.6902589869499207,1.7886761547643928,0.36784140969163,0.3621
500,1.6183447778224944,1.5030437647541868,0.4022265625,0.4465
600,1.5452320873737335,1.5866587614711327,0.43057740717432347,0.44
700,1.5081466019153595,1.4708034207549276,0.449609375,0.4756
800,1.4589018249511718,1.3301783754855772,0.4648757079924481,0.5216
900,1.4200470769405364,1.3725553041771998,0.481015625,0.5031
1000,1.38033646941185,1.32798383960241,0.49980333543108874,0.5168
1100,1.317530484199524,1.2317556172986575,0.522578125,0.5636
1200,1.2840993452072142,1.2500938214833224,0.536540276903713,0.5661
1300,1.2478525948524475,1.2327891814557812,0.549453125,0.554
1400,1.224873925447464,1.133857376213315,0.5558527375707992,0.5991
1500,1.1855858254432678,1.1075408247452747,0.5721875,0.6027
1600,1.1558355969190597,1.121911650217032,0.5832284455632474,0.6056
1700,1.132749570608139,1.0819689050505432,0.5959765625,0.6114
1800,1.1273429173231124,1.0153028814098504,0.5982929515418502,0.6355
1900,1.0779307508468627,1.0231265501130986,0.610234375,0.6365
2000,1.069453206062317,1.0138260005395623,0.6170154185022027,0.6359
2100,1.0437632817029954,0.9781125195418732,0.6241015625,0.6482
2200,1.0203976827859877,0.9987646816652033,0.6320012586532411,0.6432
2300,1.0106560844182968,0.9602502742900124,0.6378515625,0.6591
2400,0.988748630285263,0.9378289022023165,0.6471837633731907,0.6668
2500,0.977848293185234,0.9840214923967289,0.64984375,0.6585
2600,0.9473635584115982,0.9378100754339483,0.6637429200755192,0.6619
2700,0.9468101626634597,0.9201660556129262,0.664921875,0.6699
2800,0.9305993896722794,0.9126000479806827,0.6689741976085588,0.6779
2900,0.9171815133094787,0.8659102705460561,0.6732421875,0.6938
3000,0.8989145827293396,0.8984230809573885,0.6772341095028319,0.6823
3100,0.8778321903944015,0.8599584917478924,0.6879296875,0.6939
3200,0.8601320964097977,0.8402135990842988,0.6903319697923223,0.7059
3300,0.8686674958467484,0.8619858728179449,0.691484375,0.694
3400,0.8538262742757797,0.8231598606592492,0.6942652611705475,0.7106
3500,0.8243962925672531,0.849688083687915,0.707890625,0.7005
3600,0.8259790676832199,0.8172802664811099,0.7059864694776589,0.7144
3700,0.8120843613147736,0.8089933357661283,0.71484375,0.7184
3800,0.7989196640253067,0.8099782210362109,0.7171570169918188,0.7157
3900,0.7798611950874329,0.7721857398371154,0.725703125,0.7307
4000,0.7669141894578934,0.8172734221325645,0.7279735682819384,0.7207
4100,0.7729317784309387,0.7697536620912673,0.7298828125,0.7346
4200,0.7509649592638016,0.769162737116029,0.7346601636249214,0.7299
4300,0.7521724891662598,0.7756893034977249,0.735625,0.7325
4400,0.7372009259462357,0.7714123740980897,0.7381214600377596,0.7318
4500,0.7140331554412842,0.7592691515065446,0.749609375,0.7381
4600,0.7254744559526444,0.7423933936825281,0.7429200755191945,0.7402
4700,0.7127651536464691,0.7311883659302434,0.7494140625,0.7446
4800,0.6844323164224625,0.7838240303570712,0.7594398993077407,0.7309
4900,0.6932436621189118,0.7483117289935486,0.7573945877910636,0.741
5000,0.6770522326231003,0.7475471070295647,0.7621875,0.7381
5100,0.6775186562538147,0.7462548470195336,0.7597545626179988,0.7411
5200,0.6713597625494003,0.7193149139609518,0.763046875,0.7532
5300,0.6614071482419968,0.7071821519845649,0.7664411579609818,0.7551
5400,0.6424594464898109,0.7147610229027422,0.7738671875,0.754
5500,0.6465594294667244,0.6966944110544422,0.7742290748898678,0.7565
5600,0.6291519409418106,0.6839132814467708,0.781015625,0.7591
5700,0.6385883784294129,0.6881521317777755,0.7753697293895532,0.7634
5800,0.6142715013027191,0.7187278825270978,0.7848046875,0.753
5900,0.624375616312027,0.6890040937858292,0.7797356828193832,0.7583
6000,0.5963027748465538,0.6876408435121367,0.7904296875,0.7671
6100,0.6002792626619339,0.7075795138938518,0.7892542479546885,0.7554
6200,0.583971993625164,0.692653210480002,0.7927734375,0.7615
6300,0.5848319888114929,0.6976796309404736,0.7944068596601637,0.7629
6400,0.5693467476963997,0.6942301984829239,0.8020703125,0.7627
6500,0.5869289377331733,0.6581113074399247,0.7925188797986155,0.7787
6600,0.5669114822149277,0.6830563413191445,0.8011328125,0.7662
6700,0.5613592219352722,0.692384418052963,0.803650094398993,0.7691
6800,0.5452281692624092,0.6740615432020984,0.808984375,0.7775
6900,0.5595217987895011,0.6485614572899251,0.8013294524858402,0.7768
7000,0.5351991853117943,0.683478321455702,0.8108203125,0.7775
7100,0.535214518904686,0.6839813031727755,0.8128933291378225,0.7733
7200,0.5289549940824508,0.6436666171007519,0.8141796875,0.7827
7300,0.5238159534335136,0.6778752354881431,0.8150173064820642,0.7767
7400,0.5241690471768379,0.6833247697051568,0.813984375,0.7737
7500,0.5133610373735428,0.6553035691569123,0.8218612334801763,0.7808
7600,0.5137550380825996,0.6397672020181825,0.8205859375,0.7861
7700,0.5148712351918221,0.6365333531476274,0.82245122718691,0.7837
7800,0.4873555800318718,0.6193012112303625,0.82734375,0.7875
7900,0.49851067692041395,0.6300157334985612,0.8216252359974827,0.7852
8000,0.47838502705097197,0.6668956796579724,0.8302734375,0.7815
8100,0.47781314492225646,0.6253714225714719,0.8317731277533039,0.7879
8200,0.4812422576546669,0.6492902538444423,0.831875,0.777
8300,0.4720489692687988,0.6817039964319784,0.835824417872876,0.7775
8400,0.4685386449098587,0.6345685109307494,0.835078125,0.7908
8500,0.45330494821071626,0.6521110598799549,0.8407803650094399,0.7859
8600,0.46311848670244216,0.6659599308726154,0.8337890625,0.784
8700,0.4466712319850922,0.6364590310597722,0.8440449968533669,0.795
8800,0.44983279824256894,0.6322360131182249,0.8395703125,0.7924
8900,0.43358645141124724,0.6772828305823894,0.8468376337319069,0.7791
9000,0.45296398967504503,0.635695788301999,0.84234375,0.796
9100,0.42341491669416426,0.704471659056748,0.8500629326620516,0.782
9200,0.4274293118715286,0.6712665697441825,0.84796875,0.7897
9300,0.4187598583102226,0.6775083839893341,0.8559235368156073,0.7879
9400,0.42657718658447263,0.628711550673352,0.850859375,0.7976
9500,0.40790916234254837,0.6343418220175973,0.8589915040906231,0.7946
9600,0.41458843678236007,0.6667251669907872,0.8572265625,0.7911
9700,0.4063347631692886,0.6630813739722288,0.8584801762114538,0.7938
9800,0.41074701726436613,0.660018380306944,0.8587948395217118,0.7918
9900,0.38386117726564406,0.6434804359568825,0.8656640625,0.7918
10000,0.4099223047494888,0.6423503341554087,0.854940213971051,0.795
10100,0.3871708357334137,0.6951111060909078,0.865703125,0.7916
10200,0.3916664814949036,0.6240773219850999,0.8629247954688484,0.7986
10300,0.37276652216911316,0.6331049151058439,0.8702734375,0.8046
10400,0.3866927918791771,0.6438267730836627,0.8650881057268722,0.7985
10500,0.3694163820147514,0.6240605470500414,0.8712109375,0.8009
10600,0.3739117468893528,0.6383220310075374,0.868156073001888,0.7991
10700,0.3642427584528923,0.7057761010489886,0.87265625,0.787
10800,0.37087802022695543,0.6482050603703607,0.8711847073631215,0.7994
10900,0.35558795541524885,0.6714100720761698,0.876328125,0.7891
11000,0.35713402077555656,0.6756489295748216,0.8742133417243549,0.7932
11100,0.3481553730368614,0.6404059542508065,0.877109375,0.797
11200,0.361774045675993,0.6334968179087096,0.8724433606041535,0.8048
