iteration,train_loss,val_loss,acc,val_acc
0,2.330410957336426,2.3027529082720792,0.09765625,0.1
100,2.149404480457306,2.331243690056137,0.1863671875,0.1855
200,1.9174902880191802,2.0096929752373995,0.2775330396475771,0.2994
300,1.8154232144355773,1.7598383185229725,0.3266015625,0.3544
400,1.7230270969867707,1.8530132332934608,0.36280679672750155,0.3477
500,1.6498115694522857,1.733717510971842,0.3878515625,0.387
600,1.5788257467746734,1.518009692807741,0.42141283826305853,0.4474
700,1.5131964910030364,1.509285110461561,0.44390625,0.4421
800,1.4762517738342285,1.380662640438804,0.4594084329767149,0.4954
900,1.4273495721817016,1.354980317852165,0.480625,0.5093
1000,1.4042580533027649,1.402754925474336,0.48717747010698553,0.4854
1100,1.3636606419086457,1.2976951101158238,0.50234375,0.5243
1200,1.3331792235374451,1.2412682334079017,0.5206104468219006,0.5506
1300,1.3028408145904542,1.2185316629047636,0.5291796875,0.5641
1400,1.26807297706604,1.2434055865565432,0.5438955317809944,0.5545
1500,1.2393864440917968,1.1306155867214445,0.554375,0.5936
1600,1.215546237230301,1.210237542285195,0.5633653241032096,0.5682
1700,1.169013968706131,1.1230794251719607,0.581953125,0.5935
1800,1.1688474202156067,1.0984345289725292,0.5806324732536187,0.6078
1900,1.138385129570961,1.0571554831311674,0.5907421875,0.6184
2000,1.1169408196210862,1.0428371255910849,0.5996302706104468,0.6278
2100,1.091993910074234,1.0296134201786187,0.6087890625,0.6279
2200,1.0544178599119187,1.021359660957433,0.6245673379483953,0.6377
2300,1.0509860408306122,0.9700777779651594,0.622265625,0.6534
2400,1.0283551448583603,0.97778817445417,0.6329059156702328,0.6504
2500,1.0184948682785033,0.9657776861251155,0.6361328125,0.6507
2600,0.9992560529708863,0.9488857094245621,0.6426998112020138,0.6623
2700,0.9779186379909516,0.9913959020300757,0.6509765625,0.6532
2800,0.9679428124427796,0.9286907941480226,0.6553650094398993,0.6715
2900,0.9415865850448608,0.8916775010809114,0.6641015625,0.688
3000,0.9306472951173782,0.911690151389641,0.6664568911264946,0.6855
3100,0.904649875164032,0.9195402234415465,0.6799609375,0.68
3200,0.8909595906734467,0.8859706505944457,0.6835667086217747,0.6895
