iteration,train_loss,val_loss,acc,val_acc
0,2.3595104217529297,2.302773813658123,0.125,0.1
100,2.2648565983772277,2.231610778011853,0.13421875,0.1475
200,2.2033937311172487,2.152699277370791,0.16260226557583385,0.1896
300,2.0920314621925353,2.0363806380501277,0.20484375,0.2103
400,2.008232543468475,1.9694249795961984,0.22683291378225298,0.2467
500,1.9491445767879485,1.9134929104696345,0.2498046875,0.2686
600,1.9168866658210755,1.8750511498390874,0.26781780994336063,0.2896
700,1.876557788848877,1.8288914251931105,0.2867578125,0.3127
800,1.8366560912132264,1.7819586086876784,0.3124606670862177,0.334
900,1.7954725289344788,1.7492557432078109,0.3233203125,0.3495
1000,1.773860206604004,1.7191158201121077,0.33019981120201386,0.3553
1100,1.7516936445236206,1.6968287682231469,0.34171875,0.3704
1200,1.7186939465999602,1.6720116485523273,0.35438955317809945,0.3787
1300,1.6974823331832887,1.6550298597239241,0.358046875,0.3832
1400,1.6736017513275145,1.6186754401726058,0.374528005034613,0.4002
1500,1.6558552646636964,1.585366206833079,0.3871875,0.4149
1600,1.6321536886692047,1.5725728363930425,0.3902218376337319,0.4196
1700,1.6173557889461518,1.554212048083921,0.4,0.4287
1800,1.629808156490326,1.5523367848577379,0.40280837004405284,0.4368
1900,1.594457973241806,1.5226513041725642,0.4051953125,0.4433
2000,1.567411539554596,1.4977608662617357,0.42031151667715544,0.4485
2100,1.5434906351566315,1.4716686342335954,0.4302734375,0.4602
2200,1.52480246424675,1.4643955109994622,0.43655601006922595,0.46
2300,1.5253990292549133,1.4334697481952137,0.43984375,0.4717
2400,1.4966920626163482,1.4296866383733629,0.4579137822529893,0.473
2500,1.4870362317562102,1.4143074765990051,0.4546484375,0.479
2600,1.46708247423172,1.3949458885796462,0.46129641283826306,0.492
2700,1.4567405247688294,1.3863716879977455,0.4677734375,0.4933
2800,1.4253163743019104,1.3744460661200029,0.48049087476400254,0.5092
2900,1.4291943180561066,1.3524725090099285,0.4819140625,0.5043
3000,1.4143051528930664,1.3550857411155217,0.48713813719320326,0.5033
3100,1.4152564358711244,1.340932646884194,0.4865234375,0.5101
3200,1.402624158859253,1.3252112382574925,0.4923694147262429,0.5178
3300,1.3853080141544343,1.3333683617507355,0.497578125,0.516
3400,1.3719852304458617,1.2982317963732948,0.5016126494650723,0.5294
3500,1.3594769084453582,1.3030079573015623,0.5073046875,0.526
3600,1.3550522720813751,1.2833245177812214,0.510737885462555,0.5326
3700,1.3484739410877227,1.2744666579403454,0.5120703125,0.5342
3800,1.3419965887069703,1.2621197051639799,0.5157331655129012,0.5462
3900,1.3304894256591797,1.2643175155301638,0.519140625,0.5404
4000,1.3197328984737395,1.2492666968816444,0.5232850849590938,0.5459
4100,1.3208331072330475,1.2420202886001974,0.52453125,0.5515
4200,1.2942981219291687,1.22999320754522,0.529696349905601,0.5552
4300,1.2949441039562226,1.2261004402667661,0.53359375,0.5579
4400,1.289182345867157,1.2322310571429096,0.5302470106985525,0.5551
4500,1.2712625229358674,1.2100544262535964,0.5371875,0.5633
4600,1.253091584444046,1.1994141159178335,0.5468848332284456,0.5641
4700,1.2590352153778077,1.1904808365845982,0.545234375,0.5686
4800,1.2629935884475707,1.1996887175342705,0.541653555695406,0.5639
4900,1.2369166171550752,1.1957796057568322,0.5510541220893643,0.5652
5000,1.235863400697708,1.1803366956831534,0.550390625,0.5713
5100,1.235289523601532,1.1704361929169185,0.5557740717432348,0.5718
5200,1.2199500489234925,1.1762605332121063,0.55921875,0.5777
5300,1.2118015491962433,1.1751205144049246,0.5573473882945249,0.5772
5400,1.2044613289833068,1.1662303118766109,0.5667578125,0.582
5500,1.1997248768806457,1.1672789273382742,0.5652926368785399,0.5816
5600,1.1939818823337556,1.1650711313078674,0.56640625,0.5741
5700,1.1900258588790893,1.1301902887187427,0.5702092511013216,0.59
5800,1.1815772616863252,1.1386675676213036,0.5705859375,0.5857
5900,1.170049477815628,1.123699512662767,0.5799638137193204,0.59
6000,1.168718582391739,1.1213100831719893,0.578828125,0.597
6100,1.1729228079319,1.1015300011333031,0.5759125235997483,0.5967
6200,1.1519586747884751,1.1067627268501474,0.58484375,0.5974
6300,1.1439842915534972,1.0971527854098548,0.5875550660792952,0.6027
6400,1.139656712412834,1.1004833760140817,0.5941796875,0.597
6500,1.1457445967197417,1.0988040091116218,0.583189112649465,0.602
6600,1.1252729392051697,1.0864865644068658,0.5975390625,0.6088
6700,1.1180052220821382,1.0845660574828522,0.5961689741976086,0.6067
6800,1.1191130048036575,1.06732094589668,0.5979296875,0.6139
6900,1.1128135722875596,1.0668816491018367,0.5984896161107615,0.6098
7000,1.1042240232229232,1.0616320054742354,0.601796875,0.6186
7100,1.0931818413734435,1.0437740215772315,0.6082835116425425,0.6288
7200,1.0918431490659715,1.0429914895492265,0.6070703125,0.6246
7300,1.1009950745105743,1.0353899251056622,0.606356198867212,0.6285
7400,1.0814938241243361,1.0299340328083764,0.61203125,0.6224
7500,1.065564438700676,1.025704039048545,0.6179594084329767,0.6277
7600,1.0736674600839615,1.0215622835521456,0.6159765625,0.6307
7700,1.0512632930278778,1.0155166440372225,0.6226400251730648,0.6324
7800,1.057589933872223,1.0091825248319892,0.6184765625,0.6319
7900,1.054493767619133,1.0275895240940625,0.6232693517935809,0.6297
8000,1.0417901819944382,1.0120801563504376,0.622109375,0.6362
8100,1.048852401971817,1.0178343261344522,0.6251966645689113,0.6315
8200,1.0405259960889817,1.0097619604460801,0.62953125,0.6343
